smiles,sol_category
Cc1cc(C)cc(NC(=O)Nc2nccn(-c3ccccc3)c2=O)c1,1
c1ccc2c(c1)OC1(CCC1)C[C@@H]2NCc1ccoc1,1
Cc1ccccc1NC(=O)c1nn(C)c2ccccc2c1=O,1
Cc1nc(N2CCN(C)CC2)[nH]c(=O)c1CCO,1
O=C(NCC#Cc1cccc(C(F)(F)F)c1)[C@@H]1CCCO1,1
CNC(=O)[C@H]1CCCN(C(=O)Cc2ccc(S(N)(=O)=O)s2)C1,1
COc1ncccc1CNC(=O)[C@H]1CCCN(c2cnccn2)C1,1
O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccccc1,1
CC1(C)CC[C@@]2(C(=O)O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,1
CC(=O)N[C@@H](C)C(=O)Nc1ccc(OCc2cccc(F)c2)cc1C,1
O=C(Nc1ccnc2ccnn12)c1cc(-c2ccccc2)no1,1
O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1csnn1,1
CNC(=O)Cc1noc(-c2ccnc(SC(C)(C)C)c2)n1,1
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,1
COC[C@]1(C)NC(=O)N(Cc2nc(C(C)C)no2)C1=O,1
Cc1ccccc1OCCN(C)[C@@H](C)c1nc(N)nc(N(C)C)n1,1
O=C(NCc1ccc2c(c1)OCO2)N1CCC[C@H](O)C1,1
Cc1csc2nc(CN3CCC(C(=O)c4cc(F)ccc4F)CC3)cc(=O)n12,1
C[C@H]1CN(C(=O)c2ccc(N3CCNC3=O)cc2)CCC1(F)F,1
CCn1c(S[C@@H](C)c2nccn2-c2ccccc2)n[nH]c1=O,1
Fc1cccc(Cn2ccnc2-c2cccnc2)c1,1
CCN(C[C@H]1CN(Cc2ccccc2)CCCO1)CC(C)(C)O,1
Cc1ccc(C)n1CCN(C(C)C)C(C)C,1
O=C(c1cn(-c2ccccc2)nc1-c1cccnc1)N1CCN(C(=O)N2CCCC2)CC1,1
Cc1cc(C(=O)NC[C@H](C)N2CCOCC2)no1,1
O=C(NS(=O)(=O)c1cccs1)c1ccc2c(c1)OCO2,1
CC(=O)Nc1ccc(-c2nc(-c3ccc4c(c3)nnn4CCC(=O)N3CCCC3)no2)cc1,1
NS(=O)(=O)c1ccc(NC(=O)COc2ncnc3sccc23)cc1,1
CNC(=O)c1ccc(NC(=O)N2CCC[C@H](c3nc(C)no3)C2)cc1,1
O=C(Nc1cccnc1-n1cccn1)c1ncc(F)cc1F,1
O[C@@H](CN1CC(n2cc(-c3ccccc3)nn2)C1)C(F)(F)F,1
N#Cc1ccnc(N2CCN(CC(=O)NC(N)=O)CC2)c1,1
Cc1cc(C)n(CC(=O)Nc2ccc(C(C)C)cc2)c(=O)c1C(N)=O,1
COc1ccc(S(=O)(=O)Nc2ccc(C)c(S(=O)(=O)N(C)C)c2)cc1,1
CCCn1c(C)cn2c3c(=O)n(CC(C)=O)c(=O)n(C)c3nc12,1
CS(=O)(=O)NC[C@H]1Cc2ccccc2O1,1
CC(=O)c1ccccc1OCC(O)CN1CCN(C)CC1.Cl.Cl,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,1
NC(=O)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,1
O=C1c2ccccc2S(=O)(=O)N1CCSc1nc(=O)c2ccsc2[nH]1,1
CC[C@@H](CNC(=O)c1cnccn1)N1CCCC1,1
COCCN1C(=O)c2ccccc2C(C(=O)N2CCN(c3ccccn3)CC2)C1c1ccc(F)cc1,1
CCOc1ccc(NC(=O)Cn2nc(-c3ccncc3)ccc2=O)cc1,1
CCc1nc2n(n1)CCC[C@@H]2NC(=O)Nc1ccc(OC)cc1,1
Cn1cc(C(=O)NCC2CCCN(S(C)(=O)=O)C2)ccc1=O,1
Cc1ccc(C(=O)C2CCN(c3cc(=O)n4ccccc4n3)CC2)cc1,1
O=C(c1ccc(F)cc1)N1CCC(Oc2cccnc2)C1,1
CCOc1ccc(CNC(=O)c2cccn2-c2cccnc2)cc1,1
Cc1oc(-c2ccccc2)nc1CN1CCC[C@@](O)(C(F)(F)F)C1,1
CCNC(=O)CCC(=O)Nc1ccc2nn(C(C)C)cc2c1,1
O=C(Nc1ccc2c(c1)OCCO2)N1CCC(CCOc2ccccc2)C1,1
CCc1cnc(NC(=O)NCc2ccccc2CS(C)(=O)=O)s1,1
COc1cccc(-n2cc(C(=O)N3CCOC[C@@H]3CC(F)F)nn2)c1,1
O=C(Nc1ccccc1O)c1ccccc1OCc1cn2ccccc2n1,1
COc1ccc(Nc2cc(N[C@H]3CCCOC3)ncn2)c(OC)c1,1
COc1ccc(F)cc1S(=O)(=O)NCCCN1CC(C)CC(C)C1,1
CN(Cc1ccco1)C(=O)CN1CCO[C@@H](Cn2cncn2)C1,1
CC1(C)CN(CC(F)(F)F)CCN1CCCC#N,1
O=C(c1ccc(F)cn1)N1CCCSc2ccc(F)cc21,1
COc1cc(NC(=O)c2csc(-c3ccco3)n2)c(C(N)=O)cc1OC,1
O=C(Nc1cccc(Cl)c1)N1CCC[C@@H]1CN1CCCC1,1
Cc1c(NC(=O)c2cccc(NC(=O)c3ccco3)c2)c(=O)n(-c2ccccc2)n1C,1
CC(=O)Nc1ccc(S(=O)(=O)N2CCC(CC(=O)NCCCOC(C)C)CC2)cc1,1
Cc1cc(CN2CCC[C@H](Cn3cncn3)C2)on1,1
CNC(=O)C1CCN(c2nc3ncn(CC(=O)NCc4ccc(C)cc4)c(=O)c3s2)CC1,1
COc1ccc(-c2nn3c(=O)c(NC(=O)c4ccc(OC)c(OC)c4)cnc3o2)cc1,1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,1
O=C(Cc1csc(-c2ccsc2)n1)N1CCN(C(=O)c2ccoc2)CC1,1
CCCn1cc(C(=O)Nc2cc(OC)ccc2OC)c2nn(-c3ccccc3)c(=O)c-2c1,1
O=C(NC[C@H](c1ccccc1)C(F)(F)F)N1CCC(OC2CCCC2)CC1,1
CC(C)c1nnc2n1CCN(C(=O)[C@H]1CC(=O)N(C3CC3)C1)C2,1
COc1ncccc1C(=O)N1CCC[C@H]1c1cccc(C)c1,1
O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)c1cc(F)ccc1F,1
CCn1c(=O)c2c(nc3n(CCN4CCOCC4)c(C)cn23)n(C)c1=O,1
CCCc1ccc(S(=O)(=O)N2CCN(c3cc(-c4ccncc4)n[nH]3)CC2)cc1,1
O=C(COc1cccc(F)c1)Nc1nc(-c2cccnc2)cs1,1
COc1cccc(C(=O)N2CCCC(N(Cc3cccnc3)C(=O)C(C)C)C2)c1,1
CCCN1CC(NC(=O)c2ccccc2N(C)C(=O)c2cccs2)CC1=O,1
COc1ccc(NC(=O)N(C)Cc2ccc(Br)cc2)cc1OC,1
COc1ccc(-n2c(SC)nc3sc4c(c3c2=O)CCN(C(C)=O)C4)cc1,1
O=C(c1ccc2c(c1)OCO2)N1CCC(c2nc3ccccc3o2)CC1,1
C[C@@H]1NC(C(=O)NCCN2CCc3ccccc3C2)=NN(c2ccccc2)C1=O,1
Cc1ccccc1CC(=O)N(CCN1CCCC1)C1CCNC1.Cl,1
COc1cccc(C2(CN[C@H]3CCCS(=O)(=O)C3)CCCC2)c1,1
Cc1ccc(CN(C)C(=O)c2cccc(C)n2)cc1,1
Cc1cc2c(cc1C(=O)NC(C)c1ccccc1)OCCCO2,1
CC(C)(C)Oc1ccncc1NCc1ncc[nH]1,1
CC(C)NC(=O)CCNC(=O)N1CCCN(Cc2ccccc2)C[C@@H]1C,1
Cc1ccccc1NC(=O)CCc1ccc2c(c1)OCCO2,1
Cc1cc(C(=O)NCCSCCCO)n(C)n1,1
CC(C)(C(N)=O)c1ccc(NC(=O)N2CC[C@H](N3CCCC3)C2)cc1,1
CCCc1cc(C(=O)N2CCC[C@H](Cn3cncn3)C2)cc(=O)[nH]1,1
CCOCC(=O)Nc1cc(Br)c(=O)n(C)c1,1
Cc1ccc(C(=O)Nc2cnc3sc4ccccc4n3c2=O)cc1,1
CCCCN(C)c1ccc(C(=O)N[C@@H](CO)c2nncn2C)cc1,1
COc1ccc(CNCc2ccc3c(c2)ncn3C)c(OC)c1OC,1
CCn1ccnc1SCCS(=O)(=O)c1cccc(OC)c1,1
CC(=O)NCC(=O)N1CCO[C@@H](C)C1,1
O=C(CCOc1ccccc1)N1CCC[C@H](n2ccnc2)C1,1
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(C(=O)NC3CC3)cc2)cc1,1
Cl.N[C@@H]1CCN(S(=O)(=O)c2ccc(Cl)cc2F)C1,1
CNC(=O)c1cccc(Nc2nn3c(=O)c4ccccc4nc3s2)c1,1
Cc1cccc2nc(CSc3nc4cc(S(=O)(=O)N5CCOCC5)ccc4o3)cc(=O)n12,1
O=C(Cn1cnc2ccccc2c1=O)Nc1ccnn1Cc1cccs1,1
CCOc1ccc(S(=O)(=O)NC2CCN(c3ccc(F)c(C)c3)C2=O)cc1,1
Cc1cccn2c(F)c(C(F)(F)F)nc12,1
N#CC[C@@](O)(c1ccco1)C(F)(F)F,1
Nc1nc2c(C(F)(F)F)cccc2s1,1
Cc1csc2nc(CN3CCC[C@H](C(=O)Nc4cnccn4)C3)cc(=O)n12,1
O=S(=O)(NCc1ccc2c(c1)OCO2)N1CCCC1,1
COc1cc2c(cc1C(C)C)CNCCC2.Cl,1
CCOc1ccccc1N1CCN(C(=O)c2ccc(OC)c(OC)c2OC)CC1,1
COc1ccc([C@@H](NC(=O)c2cnn3ccc(C)nc23)C2CC2)cn1,1
COc1cccc(C(=O)N(C)[C@H]2CS(=O)(=O)c3ccc(Cl)cc32)c1,1
Cc1nn(C(C)C(=O)NCCCN2CCOCC2)c(=O)c2c(C)n(-c3ccccc3)nc12,1
COc1ccc(-c2cc3nn(CC(=O)NCc4ccc(F)cc4)c(=O)n3c(C)n2)cc1,1
COc1ccc(NC(=O)c2ccc(-n3cccn3)nc2)cc1,1
O=c1cc(N2CCN(C(c3ccccc3)c3ccccc3)CC2)nc2ccccn12,1
CCCCN(CCCCO)C(=O)c1ccc2nc(C)cn2c1,1
C[C@@H](C(=O)NC(C)(CO)CO)n1cccc1,1
COc1ccc(OC)c(NC(=O)n2nc(C)c3ccccc32)c1,1
Cc1cc(C)n2nc(C(=O)Nc3ccc(Br)cc3)nc2n1,1
Cc1ccc(NC(=O)N2CCC(n3cnc4ccc(C)cc4c3=O)CC2)cc1,1
CCCN(CC1CCOC1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,1
C#CCN1CCC(C(=O)N2CCN([C@@H](C)c3cccnc3)CC2)CC1,1
CCOc1ccc(NC(=O)Cn2c(N)nc(C)cc2=O)cc1,1
CCCc1noc(-c2ccnc(-n3cnc(C(=O)NC(C)C)c3)c2)n1,1
Cc1nc(N2CCN(C(=O)Nc3ccc(C)c(F)c3)CC2)cc(-n2cccn2)n1,1
Cc1ccc(-c2nc(C(=O)NCCS(N)(=O)=O)cs2)c(C)c1,1
C[C@H](Nc1cc(F)cc(F)c1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,1
CNC(=O)c1c(N)sc2c1-c1ccccc1C2,1
COCCCN(C(=O)c1ccc(C#N)cc1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,1
COc1ccc2nc(O)c(CN(C)S(=O)(=O)c3ccc(C)cc3)cc2c1,1
COc1ccccc1C(C)(C)C(=O)N1CCN(c2nccs2)CC1,1
O=C(Cn1nnc2ccccc21)Nc1nc(-c2ccccn2)cs1,1
O=C(CCNC(=O)c1cnccn1)Nc1ncc[nH]1,1
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,1
Cc1cc(C(=O)N2CCOC[C@@H]2CC(F)F)ccc1NC(=O)CC(C)C,1
CC(Sc1nccn1C)C(=O)Nc1ccc(F)cc1,1
COc1ccccc1CCN1C(=O)c2ccccc2S1(=O)=O,1
CCc1nc2n(n1)C[C@@H](NCc1cc[nH]n1)CC2,1
Cc1cc(=O)nc2sc(N3CCN(C(=O)[C@H](C)NC(=O)c4ccoc4)CC3)nn12,1
CC(C)(C)c1nc(CN[C@H]2CCCN(c3cccnn3)C2)no1,1
CC(C)c1cccc(NC(=O)c2c(O)c3sccc3n(C)c2=O)c1,1
Cc1cc(C)cc(N(C)Cc2cn(C)c(=O)n(C)c2=O)c1,1
CCNC(=O)c1ccc2c(c1)CCN2C(C)=O,1
Cn1cc(CNCC(C)(C)CCO)c(I)n1,1
COc1cccc(-c2nc(C#N)c(N3CCN(C(=O)c4ccco4)CC3)o2)c1,1
CCOC[C@@H]1CC(F)(F)CN1C1CN(C(=O)c2cccc(C#N)c2)C1,1
O=C(COc1cccc2c1CCC[C@@H]2O)Nc1cccc(N2CCCC2=O)c1,1
CC(=O)Nc1ccc(F)c(C(=O)N(C)c2cccc3ncccc23)c1,1
CS(=O)(=O)c1ccc(N[C@H]2CC23CCCCC3)nc1,1
NC(=O)c1cc(-c2csc(Nc3ccccn3)n2)ccc1O,1
CCCCN1CC2=C(C1=O)[C@@H](c1ccc(Br)cc1)NC(=O)N2,1
O=C(c1cccc(Nc2ncccn2)c1)N1CCN(S(=O)(=O)c2ccc(F)cc2F)CC1,1
O=C(NCC1CC1)c1cc2c(cc1Cl)N1CCCCCC1=NS2(=O)=O,1
CSc1ccccc1NC(=O)[C@H](C)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,1
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,1
CCN(CC)S(=O)(=O)c1ccc(=O)n(CC(=O)c2ccc3c(c2)CCC3)c1,1
CC(C)NC(=O)c1ccccc1NC(=O)C1CCN(S(=O)(=O)Cc2ccc(F)cc2)CC1,1
Cc1nn(C)c(Cl)c1[C@@H]1CCCN1C(=O)c1cc(Cl)cn1C,1
Cc1ccc(CN(C)C(=O)c2ccco2)cc1,1
CCC(CC)C(=O)NC1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1,1
CCn1ccnc1CN1CCCN(C(=O)Cn2nc(C)cc2C)CC1,1
COc1ccccc1[C@@H](NC(=O)CNc1ccc(C#N)cc1)c1nccn1C,1
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1
Cc1cc(C)cc(OCC(=O)NCc2ccc(S(N)(=O)=O)s2)c1,1
O=c1cc(CN2CCC[C@H]2c2cccc(F)c2)occ1O,1
Cl.NC(=O)C1CCC(=O)N1C1CCNCC1,1
O=C(c1ccc(-n2cccc2)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1
COc1ccc(C(=O)Nc2nnc(-c3ccncc3)s2)c(OC)c1,1
CN(CCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCOCC3)cc2c1=O)Cc1ccccc1,1
COc1ccc(CNC(=O)Cn2c(=O)c3cnc(-c4ccccc4)nc3n(C)c2=O)cc1,1
CS(=O)(=O)N1CCc2ccc(NC(=O)Nc3ccc(Br)cc3)cc21,1
O=S(=O)(c1ccc(Br)cc1F)N1CCC[C@H](O)C1,1
Cn1nc(N2CCC(NC(=O)c3ccsc3)C2)ccc1=O,1
COc1cccc(S(=O)(=O)N2C[C@H]3C(=O)N(CC(C)C)CCN3C(=O)[C@@H]2C)c1,1
COc1cc(C)sc1C(=O)NCCc1sc(N(C)C)nc1C,1
CC(C)(C)NC(=O)NC(=O)CN1CCN(c2ccccc2O)CC1,1
Cc1csc([C@@H](C)CNC(=O)NCc2nc(C)c(C)o2)n1,1
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1
CN(C)C(=O)[C@@H]1CCCN1C(=O)c1cccc(Cl)c1,1
COc1ccc(N(CC(=O)NCc2cccc(OC)c2)S(=O)(=O)c2c(C)noc2C)cc1,1
O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCn2nncc2C1,1
COc1ccc(-c2cc(N3CCC(NC(=O)c4ccc(N(C)C)cc4)CC3)[nH]n2)cc1,1
COCc1nc(C(=O)N2CCC[C@H](c3noc(C)n3)C2)cs1,1
CCCCOc1ccc(NC(=O)CC2CCS(=O)(=O)C2)cc1,1
Cc1ccc(OCC(=O)N2CCN(c3nccn3C)CC2)c(C)c1,1
COc1ccc(S(=O)(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)cc1,1
Cc1cc(NC(=O)Nc2ccc(O)cc2)c(C#N)cc1N(C)C,1
c1nc(Cc2nc([C@H]3CCOC4(CCC4)C3)no2)cs1,1
CC(=O)N1CCC(N(C(=O)Nc2ccccc2Cl)C(C)C)CC1,1
O=C(Nc1ccccc1O)c1cc2ccccc2oc1=O,1
Cc1nc(CN(C)C(=O)[C@H]2CC(=O)N(CC(F)(F)F)C2)no1,1
CCn1c(SCC(=O)Nc2cc(C)ccc2OC)nc2ncccc2c1=O,1
C[C@@H](CCc1ccccc1)NCc1nc2ccsc2c(=O)[nH]1.O=C(O)C(=O)O,1
COc1ccccc1NC(=O)Cn1cnc2ccc(Cl)cc2c1=O,1
CC(C)(C(=O)NC[C@]1(O)CCOC1)c1ccc(O)cc1,1
Cn1c(=O)[nH]c2c(C(=O)N3CCN(c4cccc(Cl)c4)CC3)snc2c1=O,1
CCN1CCN(C(=O)c2ccc(Cl)c(N3CCCCS3(=O)=O)c2)CC1,1
COC[C@H](C)N1CCN(Cc2cn(C)nc2-c2ccccc2)CC1,1
COc1ccc(OC)c(NS(=O)(=O)c2ccc3c(c2)C(=O)N(C)c2ncccc2O3)c1,1
CC1CCC(NC(=O)C2c3cccn3CC(=O)N2Cc2ccc3c(c2)OCO3)CC1,1
O=C(Nc1ccc2[nH]c(-c3ccco3)nc2c1)c1cnn2cccnc12,1
CCCC[C@H](C)C(=O)NCc1nc2ccccc2c(=O)[nH]1,1
CC(=O)N1CCCSc2ccc(S(=O)(=O)NCCCc3ccccc3)cc21,1
O=C(Cc1csc(N2CCCC2=O)n1)N[C@H]1CCOc2ccccc21,1
Cc1cc(CN(C)C(=O)[C@H]2CCCN(Cc3cccc(F)c3)C2)no1,1
COc1cc(C(=O)Cc2nccn2C)cc(OC)c1OC,1
O=C(c1cc(C2CC2)[nH]n1)N1CCO[C@H](c2ccc(Cl)cc2)C1,1
CCN(CC(=O)N[C@H]1CCS(=O)(=O)C1)Cc1c(F)cccc1F,1
Cc1nc(-c2ccc3c(c2)n(CC(=O)NC(C)Cc2ccco2)c(=O)n3C(C)C)no1,1
CCCNC(=O)N1CCN(Cc2nc3cc(C(C)(C)C)ccc3o2)CC1,1
CCCc1noc(-c2cccn3c(CNC(=O)Cc4ccccc4OC)nnc23)n1,1
CC1(C)NC(=O)CC[C@@H]1NC(=O)c1ncoc1C1CC1,1
CC1=NNc2nc3c(c(=O)n(Cc4ccccc4C)c(=O)n3C)n2C1C,1
CC(=O)c1sc(NC(=O)c2cncn2-c2ccccc2)nc1C,1
O=C(NC1(c2c(F)cccc2F)COC1)c1cnn2c1OCCC2,1
CCOc1ccc(C(NC(=O)CC(C)C)NC(=O)CC(C)C)cc1OC,1
Cn1ncc2c1CCC[C@@H]2NC(=O)N1CCc2ccsc2C1,1
COCC1=CCN(C(=O)N[C@H]2CCN(c3ccc(C)cc3)C2=O)CC1,1
C[C@H]1CCc2ccccc2N1C(=O)COc1ccc2ocnc2c1,1
CCOCC(=O)N1CCC2(CC1)CN(c1ccc(C#N)c(C(F)(F)F)c1)CC2C(N)=O,1
CC(C)c1nc([C@H]2CCCN(C(=O)c3ccc(N(C)C)nn3)C2)no1,1
COCC[C@H]1COCCN1C(=O)c1ccc(NS(C)(=O)=O)cc1,1
Cc1ccc(-c2noc3ncn(CCC(=O)NCc4ccco4)c(=O)c23)cc1,1
COc1ccc(F)cc1-c1csc(NC(=O)c2csnn2)n1,1
O=C(Nc1cnc2ccccc2c1)c1ccc(-n2cccn2)nc1,1
CCCCOc1ccc(C2c3c(-c4ccccc4O)n[nH]c3C(=O)N2CCO)cc1,1
O=C(CCc1ccc2c(c1)CN(S(=O)(=O)c1cccc(F)c1)CCO2)N1CCCC1,1
Cn1c(=O)n(C)c2cc(N3CCOCC3)c(NC(=O)Nc3ccc(Br)cc3)cc21,1
COc1cc(/C=N/N2C(=O)c3ccccc3C2=O)cc(OC)c1OC,1
Cc1ccc(C)c(NC(=O)N[C@H]2CCc3ncnn3C2)c1,1
COc1c([C@@H]2CCCN2C(=O)c2ccoc2)c(C)nn1C,1
COc1ccc(OC)c2c1CN(Cc1cnn(CC(C)C)c1)C[C@@H]2O,1
CCC(=O)N1CCC[C@H](C(=O)Nc2cc(C(=O)N(C)C)ccn2)C1,1
Cc1cc(CN[C@H]2CCCN(c3cccnc3)C2=O)ccc1-n1cncn1,1
O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1cccc(Br)c1,1
CC(C)C(=O)NC1CC12CCN(C(=O)CCc1ccnc(N3CCOCC3)c1)CC2,1
COc1cccc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)CO4)CC2)c1,1
Cc1cc2nc(COc3ccc(NC(=O)COc4ccccc4F)cc3)cc(=O)n2o1,1
CS(=O)(=O)CCCONC1CCCC1,1
CC(C)c1ccc2nc([C@@H]3CSCCS3)[nH]c(=O)c2c1,1
CCC(=O)c1ccc(OCC(=O)Nc2ccc(N3CCCC3)nc2)cc1,1
CC(C)CCNC(=O)COc1ccc(-c2nnn(C)n2)cc1,1
CC[C@H]1c2ccsc2CCN1C(=O)c1oc(C)nc1C,1
Cc1n[nH]c(=O)c2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cn12,1
CCCc1nn(C[C@H](O)COc2ccccc2)c(=O)o1,1
CN(Cc1cccnc1Oc1ccccc1)C(=O)c1ccccn1,1
CCCCNC(=O)N1CCCC2(CCC(=O)N(Cc3ccccn3)C2)C1,1
CC(=O)c1ccccc1C(=O)N1CCOc2ccccc2C1,1
CCCn1cc(C(=O)NCc2cccc(OC)c2)c2nn(-c3ccccc3)c(=O)c-2c1,1
O=C(Cn1cnc(NC(=O)c2ccccc2)n1)Nc1ccc(O)cc1,1
O=C1OCCN1c1cccc(C(=O)N(c2cccc(F)c2)C2CCOCC2)c1,1
CC(=O)Nc1nc(C(=O)NC[C@H]2CCCN(Cc3cccs3)C2)cs1,1
Cc1noc(-c2ccccc2OC2CCN(S(=O)(=O)c3c(C)noc3C)C2)n1,1
CC1(C)CN(C(=O)Cc2n[nH]c3ccccc23)[C@@H]1c1cccs1,1
O=C1[C@@H](N2CCn3nc(C4CC4)cc3C2)CCN1C1CCOCC1,1
CC(C)(O)CN1CCN(C(=O)c2ccc(Cl)cc2F)CC1,1
Cc1noc(C)c1S(=O)(=O)N(C)CC(N)=O,1
O=C1NCCN(S(=O)(=O)c2ccccc2)C1CC(=O)N1CCN(c2ccccc2)CC1,1
Cc1c(NC(=O)CSc2nc3ccccc3c(=O)n2C)c(=O)n(-c2ccccc2)n1C,1
CCn1cnnc1CNC(=O)[C@@H]1CCC(=O)N1,1
COCc1ccc(CN2CCC[C@H](CN3CCOCC3)C2)cc1,1
Cc1nnc(-c2cccnc2N2CCN(S(=O)(=O)c3ccc(C)c(F)c3)CC2)o1,1
COC1C(=O)N(c2cccc(F)c2)C12CCN(C(=O)C1CCCCC1)CC2,1
COc1cccc2sc(NC(=O)c3cccnc3)nc12,1
CCn1ncc(N2CCCC(CC(=O)Nc3cccc(C)c3)C2)cc1=O,1
CCOc1cc(=O)c(C(=O)N2CCC(C(N)=O)CC2)nn1-c1ccc(F)cc1,1
CCOCCn1c(=O)c2c(nc3n2CCN3c2ccc(CC)cc2)n(C)c1=O,1
Cc1nc2c(cc1-c1nc3ccccc3[nH]1)c(=O)n(C)c(=O)n2C,1
O=C(Nc1nc(-c2ccc(F)cc2)n[nH]1)c1ccco1,1
Cc1ccn2ncc(C(=O)N3CCCN(C(=O)c4ccsc4)CC3)c2n1,1
COc1ccc(-c2nc(C3CC(=O)N(c4ccc(OC)cc4)C3)no2)cc1,1
COCCCn1c(C(=O)Nc2ccc(OC)cc2OC)cc2c(=O)n3ccccc3nc21,1
Cn1c(NS(=O)(=O)Cc2ccc(C#N)cc2)nc2cc(F)ccc21,1
CCS(=O)(=O)N1CCCC(C(=O)NC(C)(C)Cc2ccccc2)C1,1
Cc1nc([C@@H]2CCCN2C(=O)Cc2cccs2)no1,1
CC(C)[C@H](O)C(C)(C)CNC(=O)NCc1ccnc(-n2ccnc2)c1,1
O=C(Cc1ccccc1)Nc1nc2c(s1)CCC2,1
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,1
CCN([C@@H](C)CS(C)(=O)=O)S(=O)(=O)C1(C)CC1,1
CC[C@]1(CO)CCCN(C(=O)NCC2(c3ccccc3)CCOCC2)C1,1
CCCc1cc(=O)[nH]c(SCc2cc(C(C)=O)ccc2OC)n1,1
CNC(=O)[C@@H]1CN(C(=O)CCn2cnc3c(cnn3C)c2=O)c2ccccc2O1,1
O=C(CN1CCN(C(=O)CCC(=O)c2ccc(F)cc2)CC1)Nc1ccc(F)cc1,1
O=C(Cc1ccccc1F)N1CCn2c1nc1ccccc12,1
Cc1cc(C)n(-c2ccc(N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)nn2)n1,1
CCCn1c(=O)n(C[C@H](O)COc2ccc(OCC)cc2)c2ccccc21,1
CC(C)(C)c1cc(NC(=O)CN2CCN([C@H]3CCS(=O)(=O)C3)CC2)n(-c2ccccc2)n1,1
Cc1ccc(NC(=O)CN2C(=O)c3ccccc3C2=O)c(C)c1,1
COc1ccncc1CNC(=O)[C@@H]1C[C@H](C)CC(=O)N1,1
Cc1nc2c(cc(OCC(=O)N[C@@]3(C)CCS(=O)(=O)C3)c3ccsc32)s1,1
CCCOc1cccc(C(=O)NC2CCN(c3ncccn3)CC2)c1,1
O=C1c2cccc3cccc(c23)N1CN1CCN(S(=O)(=O)N2CCCCCC2)CC1,1
O=C(Nc1ccc2oc(=O)ccc2c1)c1cc2ccccc2[nH]1,1
Cc1ccc(O)c(NC(=O)C2=CC(c3ccc4c(c3)OCO4)=NS(=O)(=O)N2C)c1,1
CCCOc1cc(C)ccc1NC(=O)N1CCC[C@H]1c1nncn1C,1
Cc1ccnc(NC(=O)c2sc(-n3cccc3)nc2C)c1,1
CC(C)n1ccnc1CSCCN(C)C,1
O=c1c2cc3c(=O)n(C4CC4)ccc3nc2ccn1-c1ccccn1,1
CCCS(=O)(=O)NC1CCN(Cn2cc(C)n(-c3ccc(C)cc3)c2=O)CC1,1
CCC(=O)N1CCC(c2nc(-c3ccccc3)n[nH]2)CC1,1
COc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3cc4c(cc3C)NC(=O)C(C)O4)C2)c1,1
O=C(Cn1nc2nc(N3CCCC3)ccn2c1=O)Nc1cc(F)cc(F)c1,1
Cn1ccnc1C(=O)c1ccc(NC(=O)c2ccc(N3CCCC3=O)cc2)cc1,1
O=C(NCc1ccco1)[C@@H]1CCCN1c1cc(=O)n2ccccc2n1,1
COc1ccc(CNC(=O)CCc2nc(CS(=O)(=O)c3ccc(C)cc3)no2)cc1,1
CC(C)c1nc(C2CCN(C(=O)[C@H]3CC(=O)N(C4CC4)C3)CC2)no1,1
CCCS(=O)(=O)CC(=O)N(C)Cc1ccccc1-c1ccccc1,1
