Id,smiles,sol_category
EOS97345,CCC[C@H](C)NC(=O)CCN1C(=O)c2ccccc2C1=O,2
EOS63497,CCCN(Cc1nnc(-c2ccccc2Cl)o1)C(=O)Nc1cn[nH]c1,2
EOS41888,CCn1cc(N[C@@H](C)C(=O)N2CCN(c3ccc(F)cc3)CC2)cn1,2
EOS97223,CN(C)CC(C)(C)CNCc1nnc(-c2ccccc2)o1.O=C(O)C(=O)O,1
EOS82755,O=C(Cn1c(=O)oc2cccnc21)NC[C@H]1Cc2ccccc2O1,2
EOS29299,Cc1cccc(NC(=O)Cn2cccc(S(=O)(=O)N3CCCC3)c2=O)c1C,2
EOS86053,CCS(=O)(=O)N1CCC(C(=O)N[C@@H](C)c2ccc3c(c2)OCCO3)CC1,2
EOS62092,Cc1noc([C@@H]2COCCN2Cc2cc(F)ccc2F)n1,2
EOS13562,CSc1nnc(-c2ccccc2N)c(=O)[nH]1,2
EOS68487,CC(C)C(=O)N1CCC[C@H](S(=O)(=O)N2CCc3ccccc32)C1,1
EOS7485,CO[C@H]1CN(C)C[C@@H]1NS(=O)(=O)c1cc(C)ccc1C,2
EOS70330,Cc1nnc(NC(=O)CN2CCO[C@@H](Cn3cccn3)C2)s1,2
EOS70527,CC(F)(F)c1ccccc1NC(=O)NC[C@H]1CCC2(CCCC2)O1,2
EOS41454,O=C(N[C@@H](CO)C1CCCC1)c1ccnc(C2CC2)n1,2
EOS53123,O=C(CN1CCC[C@H]1C(=O)Nc1cc(Cl)ccc1Cl)NC(=O)NC1CC1,2
EOS34648,Cn1cc(NC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)cn1,2
EOS24468,Cc1cc2c(cc1S(=O)(=O)N1CCC(C(=O)NCCN3CCC(C)CC3)CC1)OCC(=O)N2,2
EOS74582,CCc1ccnc(C(=O)Nc2nnn(C)c2C(F)F)c1,2
EOS87643,Cc1cc(NC(=O)[C@@H]2CC(c3cccnc3)=NO2)cc(N2CCN(C)CC2)c1,2
EOS69947,COc1ccc(-c2nc(CCNC(=O)CC(C)(C)C)co2)cc1,2
EOS20242,COc1ccc(-c2nc3c(c(N4CCCN(C(C)=O)CC4)n2)CCOCC3)cc1,2
EOS29878,Cc1cc(C(=O)Nc2ccc(Cl)cc2F)nc2ccnn12,0
EOS62450,CCNc1nc(C(=O)N2CCOC[C@H]2c2cccn2C)cs1,2
EOS75375,Cc1cn2c3c(=O)n(Cc4ccc(F)cc4)c(=O)n(C)c3nc2n1CCOCCO,0
EOS82751,O=C(c1cnc2ccccn2c1=O)N1CC2(CCCC2)c2ccccc21,2
EOS94114,CN(CCc1ccncc1)C[C@@H](O)Cc1ccc2ccccc2c1,2
EOS1574,COc1ccc(C(=O)N2C[C@@H]3CN(C(=O)c4ccccc4)C[C@]3(c3nc(C)n[nH]3)C2)cn1,2
EOS59501,CN(C(=O)CN(C)S(=O)(=O)c1ccc2c(c1)OCCCO2)c1nc2ccccc2s1,2
EOS19859,COc1cc(=O)c(C(=O)NCc2ccco2)nn1-c1ccc(C)cc1,2
EOS22194,Cc1ccc(-c2noc(CCCC(=O)NC(C)C)n2)cc1,2
EOS77653,Cn1cc([C@@H]2CCCN2C(=O)c2cnc(-c3ccccn3)s2)cn1,2
EOS9407,O=C(NC1CCN(CC2CCCO2)CC1)c1cc(=O)c2cccc(F)c2[nH]1,2
EOS43078,COc1ccc2nc(NC(=O)Cc3ccc(OC)c(S(=O)(=O)N4CCOCC4)c3)sc2c1,2
EOS37223,O=C(CN1CCN(C(=O)Cc2ccccc2F)CC1)Nc1ccc(F)cc1,2
EOS33830,O=C(Nc1cccc(F)c1)C1CCc2nc(N3CCOCC3)ncc2C1,2
EOS17496,CCNC(=O)N1CCc2cc(S(=O)(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)ccc21,2
EOS56326,CN(Cc1cc(Br)cs1)C(=O)Cn1cccn1,2
EOS64239,Cc1cccc(C)c1NC(=O)C[C@@H]1SC(N2CCCCC2)=NC1=O,2
EOS18172,O=C(CN(CC1CCCO1)C(=O)c1cccs1)N1CCN(c2ccc(-c3ccccc3)nn2)CC1,2
EOS93431,Cn1nncc1NC(=O)NC1(C(F)(F)F)CCC1,2
EOS53347,O=C(Nc1ccccc1C(=O)NC[C@H]1CCCO1)C1=CN2CCS(=O)(=O)N=C2C=C1,2
EOS7814,O=C(CCN1CCCCCC1=O)NCCS(=O)(=O)c1ccc(F)cc1,2
EOS88030,c1ccc(-n2ncnc2CN2CCCC[C@H]2c2nccs2)cc1,2
EOS64795,Cc1csc([C@@H]2CCCCN2C(=O)c2ccc(N(C)C)nn2)n1,2
EOS878,COCCNC(=O)c1ccc2nc(Cc3ccc(OC)cc3)oc2c1,2
EOS19855,Cc1ccn(-c2ccc(C(=O)Nc3ccccc3)cn2)n1,2
EOS44914,Cc1n[nH]c2ncc(CNC[C@@H](c3cccs3)N3CCCC3)cc12.Cl,1
EOS34657,COCCn1cnc2ccc(NC(=O)c3cccnc3)cc2c1=O,1
EOS298,CCN1CCN(C(=O)c2ccc(Cl)c(N3CCCCS3(=O)=O)c2)CC1,1
EOS58272,O=C(c1cccc(Oc2cnccn2)c1)N1CCC[C@@H]1CN1CCCC1,2
EOS78531,Cc1ccc(CN(C)C(=O)c2cccc(C)n2)cc1,1
EOS84467,CSc1ccc(CN2C(=O)N[C@]3(CCSC3)C2=O)cc1,2
EOS44395,C[C@H](NC(=O)N1CCN(c2cc(C#N)ccn2)CC1)c1nncn1C,2
EOS19837,CS(=O)(=O)N(Cc1ccncc1)C1CN(C(=O)C2CCCCC2)C1,2
EOS62160,CCc1ccccc1S(=O)(=O)NCCN=S(C)(C)=O,2
EOS66112,CC[C@H]1CN(C(=O)c2csc(CN)n2)CCO1,2
EOS64048,CN(Cc1ncnn1C)c1ccc(Br)cc1C#N,2
EOS90185,CCN(C)CCNC(=O)NC[C@H]1CCCc2ccccc21,2
EOS80757,C[C@H]1CCc2ccccc2N1CC(=O)N1CCCc2cc(S(=O)(=O)N(C)C)ccc21,2
EOS3681,Cc1cc(C)cc(N2CCC(NCC3CCCNC3)CC2)c1.Cl.Cl,2
EOS28865,CSc1cccc(NC(=O)c2cccn2Cc2noc(C)n2)c1,2
EOS86929,CN1CCN(c2cc(N3CC[C@@](CO)(Cc4ccc(F)cc4)C3)ncn2)CC1=O,2
EOS95541,CN(Cc1ccco1)C(=O)CN1C(=O)N[C@@]2(CCCc3ccccc32)C1=O,2
EOS9656,Cc1ccc(NC(=O)CN(C)C)cc1NC(=O)C1CC(=O)N(C2CCCC2)C1,2
EOS4953,Cc1ccccc1CN1CCNC(=O)C1CC(=O)N(C)CCC(C)(C)O,2
EOS47224,Cc1c(C(=O)N2CCCC[C@H]2c2ncon2)ccn1C,2
EOS3614,COc1ccccc1CN(CCc1ccc(F)cc1)C(=O)[C@H](C)N.Cl,2
EOS31456,COC1CCC12CCN(C(=O)c1cccnc1O)CC2,2
EOS84500,CC[C@H]1CN(c2ccc3nnc(C(F)(F)F)n3n2)CCO1,0
EOS49005,C[C@H]1CSC(SCc2ccc(C#N)cc2F)=N1,2
EOS70440,CCC(=O)[C@@H]1CCCCN1C(=O)c1cccc(-c2ccoc2)c1,2
EOS62460,CCc1cnccc1[C@H](C)NC(=O)N1CC2(CCOCC2)C1,2
EOS14379,CN(C)C(=O)c1ccc(N(C)C)c(NC(=O)c2cccc(F)c2)c1,2
EOS69787,C[C@H](NC(=O)COc1ccccc1F)C(=O)N1CCOCC1,2
EOS97670,COCCN(Cc1cccnc1)S(=O)(=O)c1cc(C(F)(F)F)ccc1F,2
EOS51282,CCNc1cc2c(nn1)CCN(C(=O)C[C@H](C)n1cccc1)C2,2
EOS9809,COc1ccccc1N1CC(NC(=O)CCNS(C)(=O)=O)CC1=O,2
EOS6542,CSCCCNC(=O)c1ccc(Cn2nnnc2C)cc1,2
EOS97943,O=C(c1ccco1)N(Cc1cccc(F)c1)Cc1ccco1,2
EOS30597,CCCNC(=O)N1CC(Oc2ccc(-c3noc(C4CC4)n3)cc2)C1,0
EOS89005,C[C@H]1CN(C(=O)c2ccnc3ccncc23)CC2(CCC2)O1,2
EOS31934,CCOc1ccccc1C(=O)N1CCC2(CC1)CC(C)(O)CCO2,2
EOS7091,Cn1ccnc1C(NC(=O)Cn1cnc2ccsc2c1=O)C1CC1,2
EOS26184,O=C(Cn1ccn2nc(-c3ccc4c(c3)OCO4)cc2c1=O)Nc1ccc(F)cc1,2
EOS80258,C#CCNC(=O)C[C@@H]1Sc2ccccc2NC1=O,2
EOS100837,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,2
EOS46562,COc1ccc(CN(C)[C@@H](C(=O)NC2CC2)c2ccc(F)cc2)cc1,2
EOS78556,CCCCNC(=O)c1cnc2c(c1)c(C)nn2C,2
EOS23105,O=S1(=O)C[C@H](NC2CCCC2)[C@@H](S(=O)(=O)c2ccc(Cl)cc2)C1,2
EOS100307,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,2
EOS59033,Cc1ccc(OCc2nnc3n(C)c(=O)c4cc(C)ccc4n23)c(S(=O)(=O)N(C)C)c1,2
EOS44700,Cc1c(C(F)(F)F)n[nH]c1NC(=O)CNC(=O)c1ccsc1,2
EOS19353,CN(Cc1ccco1)S(=O)(=O)c1ccc2c(c1)OCC(C(=O)N1CCCCC1)O2,2
EOS37214,CC[C@@H](C(=O)Nc1cc(C)on1)N1CCN(c2ncccn2)CC1,2
EOS101176,Cc1cc(NC(=O)c2cccc(NC(=O)/C=C/CN(C)C)c2)ccc1Nc1nccc(-c2cccnc2)n1,1
EOS9044,COc1cccc(-c2cc(CNC(=O)[C@@H]3[C@@H]4C=C[C@@H](C4)[C@@H]3N)on2)c1.Cl,2
EOS59678,CN(C)S(=O)(=O)c1ccc(S[C@@H](C(=O)N2CCCCC2)c2ccccc2)nc1,2
EOS27561,Cc1ccc(NC(=O)C2CCN(S(C)(=O)=O)c3cc(C)ccc3O2)cc1,2
EOS69350,Cc1ccc2c(c1)CCCN2C(=O)c1cnc2c(c1)c(=O)n(C)c(=O)n2C,2
EOS75216,Cc1cccc(C(=O)NCC2([C@H](O)c3ccccc3)CC2)c1O,2
EOS55659,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cncn1-c1ccccc1,2
EOS57614,CC(C)OCc1cccc(NC(=O)N2CC[S@](=O)C(C)(C)C2)c1,2
EOS50285,CNC[C@H]1CCCN(C(=O)CCOc2ccccc2F)C1,2
EOS49265,CCOC[C@@H](O)CN1CCN(C(=O)c2cccc(OC)c2)CC1,0
EOS77505,CCC(C#N)(CC)c1nc(Cc2cccc(S(N)(=O)=O)c2)no1,2
EOS94410,O=C1NC[C@@H](C(=O)NCc2cccc(COCc3ccccc3)c2)N1,2
EOS33015,COCCC1(c2noc(C)n2)CCCN(C(=O)c2ccc(C)nc2)C1,2
EOS2269,N#Cc1ccc(OCCOCCn2cncn2)cc1,2
EOS29087,CCC(=O)N1CCc2cc(N3CC(C(=O)Nc4ccccc4)CC3=O)ccc21,2
EOS92441,Cc1ccc(N2CCC[C@H](NCc3ccc(C)o3)C2)nn1,2
EOS73292,COC[C@H](C)N(C)C(=O)Cn1ccc(=O)n(C)c1=O,2
EOS62802,Cc1cc(C)n(C[C@@H](C)CNC(=O)Nc2cc(C)on2)n1,2
EOS15077,O=C1CC(c2ccc(Cl)cc2)Cc2nc(N3CCN(CCO)CC3)ncc21,2
EOS100162,O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12,2
EOS76004,COc1ccc2c(c1)OCCN(C(=O)c1cn(C)nc1[C@H]1CCOC1)C2,2
EOS94866,C[C@H](OCC1CC1)C(=O)NS(=O)(=O)c1ccc(C#N)c(Cl)c1,2
EOS69026,COc1ccc(F)cc1C(=O)CN1C(=O)N[C@@](C)(c2ccco2)C1=O,2
EOS97482,Cc1cc(C)n(Cc2cccc(C(=O)N3CCNC[C@@H]3C)c2)n1,2
EOS43884,c1cc(CN2CCOCC2)cc(-c2noc([C@H]3CCc4cn[nH]c4C3)n2)c1,2
EOS35153,Cc1cc(C)nc(SCc2ccc(C(=O)NCC(C)C)o2)n1,2
EOS20118,O=C(c1n[nH]c(=O)c2ccccc12)N1CCC(c2nc(CCOCc3ccccc3)no2)C1,2
EOS79153,O=C(c1ccc2c(c1)OCO2)N1CCC(c2nc3ccccc3o2)CC1,1
EOS70002,CC(=O)c1cc(CCC(=O)N2CCN(c3cnn(-c4ccccc4)c(=O)c3Cl)CC2)oc1C,2
EOS71274,Cc1cccc(N2CCN(C(=O)N[C@@H](C)c3cscn3)CC2)c1C,2
EOS24182,CCN(CC)CCCNC(=O)c1c(C)oc2ncn(CC(C)C)c(=O)c12,2
EOS48151,O=c1oc(-c2ccco2)nn1Cc1cc(F)ccc1F,2
EOS102325,NCc1cc(O)no1,2
EOS62333,CC(C)CO[C@H]1CCN(C(=O)c2csc(CC(C)C)n2)C1,2
EOS33801,CN(C)C(=O)C1CN(C(=O)Nc2ccccc2C(F)(F)F)CC12CCOCC2,2
EOS52784,O=C(CN1CCCC1=O)N1CCN(C[C@H](O)c2ccccc2)CC1,2
EOS35300,COc1ccc(OCCN2CC(=O)N(c3cccc(Cl)c3)[C@@H]3CS(=O)(=O)C[C@@H]32)cc1,2
EOS93223,Cc1ccccc1NC(=O)[C@H](C)N1CCN(c2nccs2)CC1,2
EOS19772,COc1ccc(-c2c(C(=O)N3CCN(C)CC3)nn3c(C)cc(C)nc23)cc1S(=O)(=O)N1CCCCC1,2
EOS63962,Cn1cc(N2CCN(C(=O)Cc3nc(-c4ccc(F)cc4)cs3)CC2=O)cn1,2
EOS95738,Cc1noc(C)c1CC(=O)N1CC[C@H](C)Sc2ccccc21,2
EOS32467,CC(C)NC(=O)c1cnc(N(C)C)nc1C1CCN(C(=O)c2ccn(C)n2)C1,2
EOS46089,COc1cc(NC(=O)C2CCCCC2)c(C(=O)N2CCN(C[C@H]3CCCO3)CC2)cc1OC,2
EOS92798,Cn1cnc2c1CCN(Cc1cnn(-c3ccccc3)n1)C2,2
EOS48869,Cn1cc(C(=O)N2CCCN(C(=O)c3ccccc3)CC2)c(-c2ccco2)n1,2
EOS67770,CCn1cc(CC(=O)N(C)CC(=O)Nc2ccc(Cl)c(Cl)c2)cn1,2
EOS21133,CCCN1C(=O)C2(SC(NC(C)=O)=NN2C(C)=O)c2cc(Br)ccc21,2
EOS48305,C[C@]1(NC(=O)CCc2cccc(Br)c2)CCS(=O)(=O)C1,2
EOS65445,CCCNC(=O)Cn1ccc(=O)[nH]c1=O,2
EOS6448,CC(C)Cc1cc(C(=O)N(C)CC(O)c2ccccc2)nc(N)n1,2
EOS76860,Cc1c(CN[C@H]2CCCN(c3cccnn3)C2)cc(C#N)n1C,2
EOS9376,CCN1CC(C(=O)N2CCC(CNC(=O)Cc3cc(F)ccc3C)CC2)CC1=O,2
EOS98448,CCOC[C@H]1CCCN(C(=O)c2ccnc(Oc3ccccc3)c2)C1,2
EOS64492,CNC(=O)c1ccc(NC(=O)c2cncn2-c2ccc(F)cc2)cc1,2
EOS47753,Cc1cc(C(=O)N(C)[C@H]2CCNC2)ccc1N1CCCS1(=O)=O,2
EOS50459,C[C@H](Nc1ccc(N2CCOCC2)nc1)c1ccccc1N(C)C,2
EOS10535,CC(=O)c1cccc(C(=O)N(C)CCCC2CCCO2)c1,2
EOS86188,O=C(NC1CCCCCC1)C1CCN([C@H]2CCS(=O)(=O)C2)CC1,2
EOS40600,CN(C)c1cccc(NC(=O)NO[C@@H]2CCCCO2)n1,2
EOS97848,C#CCN(C[C@H]1CCCO1)C(=O)Nc1ccn(CCOC)n1,2
EOS22377,CCC(CC)C(=O)Nc1nnc(C2CC(=O)N(c3ccc(OC)cc3)C2)s1,2
EOS16232,CN(C)C(=O)c1cccnc1OC1CCN(C(=O)c2ccc(Br)o2)C1,2
EOS16415,CCC(C)NC(=O)N1CCC2(CC1)CN(Cc1ccc(OC)cc1)C2=O,2
EOS19559,COc1ccc(CN2CCCC2c2cc(C)on2)c(OC)c1,2
EOS19468,CC(C)c1cnc2c(c1SCCN1CCOCC1)c(=O)n(C)c(=O)n2C,2
EOS98547,CN1CCO[C@@H](CNCc2ccc(F)c(Br)c2)C1,2
EOS40468,COCc1cccc(CNC(=O)N[C@@H](C)c2nncn2C)c1,2
EOS33467,CCn1c(=O)c2ccnn2c2ccc(C(=O)N3CCC(C)CC3)cc21,2
EOS69882,Cn1nc(C(=O)Nc2ccc(Oc3ccc(F)cc3)cn2)ccc1=O,2
EOS12909,CCN(CC)CCn1c(C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,2
EOS95451,CCc1sc([C@H](C)NC(=O)Cn2cc(CO)nn2)cc1C,2
EOS24065,COc1ccc(C(CC(=O)NCCN2CCCC2)N2Cc3ccccc3C2=O)cc1OC,2
EOS54407,CN(c1ccccc1)S(=O)(=O)NC(=O)c1ccc(-n2ccnc2)nc1,2
EOS12207,CC(=O)N(C)c1ccc(NS(=O)(=O)c2cc(C)ccc2C)cc1,2
EOS87431,O=c1[nH]c(CN(Cc2cccc(F)c2)C[C@H]2CCCO2)nc2ccsc12,2
EOS89494,CN1C[C@@H](C(=O)NC2(c3cc(C(F)(F)F)ccc3Cl)CC2)CC1=O,2
EOS33883,Cn1cccc1C(=O)N1CCCC(c2nc(CCOCC3CC3)no2)C1,2
EOS57385,Cc1c(C(=O)N(CCCO)S(=O)(=O)c2cccs2)cnn1C,2
EOS3023,CCCc1cnc(-c2cccc(C(C)OC)c2)nc1,2
EOS70165,CNC(=O)c1ccc(C(=O)N2CCC[C@H](n3ccnc3C)C2)cn1,2
EOS64788,CCc1csc([C@H]2CCCN(C(=O)c3cc(C)no3)C2)n1,2
EOS44710,Cc1cc(NC(=O)[C@H](C)N2CCN(c3ccc(F)cc3)CC2)no1,2
EOS18993,COc1cccc(-c2nc3n(c2C(=O)Nc2ccc4c(c2)OCO4)CCS3(=O)=O)c1,0
EOS72027,O=C(NCc1ccccc1-n1ccnc1)N1CCN(C[C@H]2CCOC2)CC1,2
EOS75523,C[C@H](Nc1ccnc(C2CC2)n1)c1ccc(N2CCOC2=O)cc1,2
EOS88955,COCCOc1ccc(CNC(=O)N(C)c2ccc(C)cc2)cn1,2
EOS26542,COc1cccc(C(=O)N2CCC3(CC2)N=C(c2cccc(OC)c2)C(=O)N3)c1,2
EOS77985,O=C(CNC(=O)[C@H]1CCS(=O)(=O)C1)Nc1cccc2ccccc12,2
EOS74057,Br.Cc1cccc(C)c1N=C1CCCCCN1,2
EOS57820,CC(C)N1CCN(C(=O)c2csc([C@@H]3CCCO3)n2)CC1=O,2
EOS42500,O=C(CCc1c[nH]nn1)NC[C@@H](c1cccs1)N1CCOCC1,2
EOS50818,CC(C)n1ncc2cc(C(=O)N3CCOCc4ccccc43)cnc21,2
EOS84225,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1,2
EOS53780,CCC(C)(C)NC(=O)[C@@H]1CC(=O)Nc2cc(F)ccc21,2
EOS65449,O=S(=O)(c1cccs1)N(C1CC1)[C@H]1CCc2ccccc21,2
EOS53220,Cn1c(CSc2nc3ccccc3s2)cc(=O)n(C)c1=O,2
EOS59711,Cc1ccc(C(=O)N(C)[C@H]2CCc3ccccc32)cn1,2
EOS96685,FC(F)(F)c1nc(Cl)c2ncnc-2[nH]1,2
EOS60112,Cn1cc(C(=O)Nc2ccccc2O)c(-c2ccc3c(c2)OCCCO3)n1,2
EOS25373,CCn1nc(C)c(S(=O)(=O)N2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)c1C,2
EOS35082,CC(=O)c1ccc(N(CN2C(=O)c3ccc(Br)cc3C2=O)C(C)=O)cc1,2
EOS26986,O=C(Cc1ccc(F)cc1)NC1CC(=O)N(c2ccc3c(c2)OCCO3)C1,2
EOS97198,O=C(COCC1CC1)N1CC[C@@]2(C1)OCc1ccccc12,2
EOS76523,O=C(Nc1ccc2sncc2c1)c1cccc(N2CCOC2=O)c1,2
EOS26768,COc1ccc2c(c1)CC(NC(=O)N1CCN(Cc3ccccc3)CC1)CO2,2
EOS34293,CCN(CC)CCCNC(=O)C1CC(=O)N(c2ccc(F)cc2)C1,2
EOS70712,CC(C)n1cnc(S(=O)(=O)N[C@@H](C)C2(N3CCOCC3)CCCC2)c1,2
EOS5726,Cc1nc(CN2CC[C@@H](NC(=O)c3ccc(C)c(C)c3)[C@H](O)C2)cs1,2
EOS45092,CCNC1=NC[C@@H](c2ccccc2)S1,2
EOS52201,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2nc(C)c(C(C)=O)s2)c1,2
EOS66432,COc1ccc(S(=O)(=O)Nc2cccc(C(N)=O)c2)cc1OC,2
EOS20740,CSCC[C@H](NC(=O)Cn1nc2c(cc1=O)CCCC2)c1nc2ccccc2n1C,2
EOS94570,Cc1nn(Cc2ccc(CO)cc2)c(C)c1Br,0
EOS46430,Cn1ccc(C(=O)Nc2ccc(-c3ccccc3)cn2)cc1=O,2
EOS46676,Cc1ccc2[nH]c([C@@H]3CCCN3C(=O)NCCc3cn[nH]c3)nc2c1,2
EOS94865,COc1cccc(NC(=O)[C@@H](c2ccccc2)N2CCCCC2=O)c1,2
EOS50569,O=C([C@H]1CCc2[nH]nc(C(F)(F)F)c2C1)N1CC(O)(C2CC2)C1,2
EOS16235,CC(=O)Nc1ccc(NC(=O)c2cn3c(n2)COCC3)cc1,2
EOS80175,Cc1nn(C)c2ncc(S(=O)(=O)N(C)C[C@H](C)c3nccs3)cc12,2
EOS18101,COc1ccccc1CCC(=O)N1CCC(N2C(=O)N(C)CC23CCOC3)CC1,2
EOS5611,Cc1ccc(F)cc1C(=O)N1CCN(CCO)[C@@H]2CS(=O)(=O)C[C@@H]21,2
EOS63663,Cc1nc(-c2cccnc2)[nH]c(=O)c1CC(=O)N[C@@H](C)c1ccco1,2
EOS86224,CNC(=O)CN1CCC(NC(=O)NCc2sccc2C)CC1,2
EOS43259,CC(=O)N1CCN(C(=O)[C@H](C)SCC(=O)c2ccccc2)CC1,2
EOS83082,Cn1cc(-c2nc(C(=O)N3CCC[C@](CO)(c4ccccc4)C3)cs2)cn1,2
EOS43652,CCOc1ccc(OC[C@@H](O)CN2C(=O)CN(C)C2=O)cc1,2
EOS77537,CN(C)CCNC(=O)Cn1ccc(NC(=O)CCc2ccsc2)n1,2
EOS4542,COCCN1C[C@H]2CC[C@@H]1CN(C(=O)c1cc(-n3cccn3)ccc1Cl)C2,2
EOS25897,CSc1cccc(NC(=O)N2CCC3(CC2)NC(=O)c2ccccc2O3)c1,2
EOS42211,O=C(C[C@H](c1ccccc1)C(F)(F)F)NC1CCN(c2ncccn2)CC1,2
EOS44056,CC1(C)C(=O)NC(=O)N1CC(=O)N1CCC[C@H](S(=O)(=O)NC2CCCC2)C1,2
EOS37784,Cc1ccc(CN(C(=O)Nc2ccc3oc(=O)ccc3c2)C(C)C)o1,2
EOS77607,CCOc1ccccc1NC(=O)[C@H](C)N1CCN(C(=O)NC)CC1,2
EOS53941,CC1(C)NC(=O)N(CC(=O)Nc2sc3c(c2C#N)CCC3)C1=O,2
EOS95297,CCOc1ccc(-c2nnc(SCc3ccn(C)c(=O)c3)o2)cc1,2
EOS82036,O=C(c1ccnc(-n2ccnc2)c1)N1CC[C@@](CO)(Cc2ccc(F)cc2)C1,2
EOS57613,O=C(Cc1ccc(-n2cnnc2)cc1)N[C@H]1[C@@H]2CNC[C@@H]21,2
EOS1702,CCCCNC(=O)COCc1nnc(C(=O)Nc2ccc(OC)cc2)s1,2
EOS36511,O=C1CCC(C(=O)NC2(c3ccc(F)cc3)CC2)N1,2
EOS96176,Cc1cc(C)c(CNC(=O)CS[C@H]2CCS(=O)(=O)C2)c(C)c1,2
EOS49622,CN1CCN(S(=O)(=O)c2ccc(C#N)cc2Cl)c2ccccc21,2
EOS2015,CS(=O)(=O)N1CCCC(C(=O)NCCc2ccccc2)C1,2
EOS48230,CCc1nc(Cl)c(C)c(N2CCCOCC2)n1,2
EOS46585,CCN(CC)[C@@H](CNC(=O)c1cnoc1C)c1ccsc1,2
EOS58358,Cn1ccnc1C[C@H]1CCCN(S(=O)(=O)CC2CCOCC2)C1,2
EOS43165,Cc1nccc(C(=O)N2CCC[C@H]2c2cnn(C)c2)n1,2
EOS31167,O=C(c1ccc2ncccc2c1)N1CCC(c2nc(CCOCC3CC3)no2)C1,2
EOS84292,Cn1c(=O)c2c(nc(Cl)n2Cc2cc(-c3ccco3)on2)n(C)c1=O,2
EOS59441,CS(=O)(=O)c1ccsc1C(=O)Nc1ccc2ccccc2n1,2
EOS98438,O=C([C@@H]1CCCO1)N1CCN(Cc2nc(-c3ccccc3)no2)CC1,2
EOS74499,O=C1C[C@H](CNC(=O)C(C2CCC2)C2CCC2)CN1,2
EOS100219,Cl.O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12,2
EOS96821,CCN(Cc1ccc(OC)c(F)c1)c1ncccc1C#N,2
EOS14559,CN(C)C(=O)c1cccc(NC(=O)Cc2ccc(Cl)cc2)c1,2
EOS32563,CC(C)CC(=O)N1CCc2c(C(N)=O)nc(-c3ccccc3)n2CC1,2
EOS69067,COc1cc(F)c(S(=O)(=O)N(C[C@H]2CCOC2)C2CC2)cc1OC,2
EOS10740,Cc1ccc(OC(C)(C)C(=O)N[C@@H]2CCOC[C@H]2OCCN(C)C)cc1,2
EOS11575,CCOc1ccccc1N(CC(=O)NC)S(=O)(=O)c1ccccc1,2
EOS5513,Cc1nc(N(C)C)ncc1C(=O)NCCN1CCCC(CO)C1,2
EOS35950,Nc1cnn(C2OC(CO)C(O)C2O)c(=O)n1,2
EOS67749,O=C(Nc1ccc(SC2CCCC2)cc1)[C@H]1CCS(=O)(=O)C1,2
EOS10350,COc1ccc(OC)c(NC(=O)N(C)[C@H]2COC[C@@H]2O)c1,2
EOS93812,Cc1nn(-c2cccc(Cl)c2)nc1C(=O)NC1CCN(C)CC1,2
EOS97967,Cn1c(-c2ccccc2)nnc1S(C)(=O)=O,2
EOS84438,COc1ccccc1-c1c(C)oc2cc(O)ccc2c1=O,2
EOS85584,Cc1ccc(C(=O)N2CCN(c3ccnc(-c4ccccc4)n3)CC2)n1C,2
EOS63159,CC(C)CCN(CCC(C)C)C(=O)CN1C(=O)N[C@@H](CCS(N)(=O)=O)C1=O,1
EOS89787,Cn1cc(N2CC[C@H](N3CCCSCC3)C2=O)cn1,2
EOS35174,COc1ccc(OC)c2[nH]c(C(=O)NCCNS(C)(=O)=O)cc12,2
EOS7774,OC(c1cc2n(n1)CCN(CCn1cc(Cl)cn1)C2)C1CC1,2
EOS45803,COc1ccc(CC(=O)N2c3ccccc3C[C@@H]2C)c(OC)c1OC,2
EOS41676,Cc1cc(CN2CCN(C(=O)N[C@@H](C)c3ccncc3)CC2)on1,2
EOS92563,CC(C)CN1N=C(c2ccc(F)cc2)Cn2c1nc1c2c(=O)n(C)c(=O)n1C,2
EOS53803,Cc1[nH]c2ccccc2c1C(=O)NCC(C)C,2
EOS24171,Cc1oc2ncn(C)c(=O)c2c1C(=O)N(C)c1ccc(F)cc1,2
EOS2185,CCN(c1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1)S(C)(=O)=O,2
EOS90281,CC(C)[S@](=O)c1ccc(C(=O)Nc2cc(Cl)c(=O)n(C)c2)cc1,2
EOS39340,CC(C)N(Cc1ccccn1)C(=O)C1=CC=CN2CCS(=O)(=O)N=C12,2
EOS102415,FC(F)(F)c1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,2
